policy_name,workload_name,cache_size,hit_rate,cost_weighted_hit_rate,dollar_savings,latency_p50,latency_p95,latency_p99,throughput,memory_overhead_bytes,n_queries,n_evictions,run_id,seed,cpu_percent_mean,cpu_percent_p95,rss_mean_mb,rss_peak_mb,gpu_utilization,grid_regime
LRU,high_variance_cost,5000000,0.9,0.8992388195205272,262.12700374210243,0.0004999892553314567,0.00100000761449337,0.0013999961083754897,725115.8370396193,56,10000,0,2,44,0.0,0.0,97.91015625,97.91015625,N/A (GPTCache eviction path is CPU-only),spec_oversized
LFU,high_variance_cost,5000000,0.9,0.8992388195205272,262.12700374210243,0.000400003045797348,0.0009999930625781417,0.001300009898841381,795570.2645639163,56,10000,0,2,44,0.0,0.0,97.91015625,97.91015625,N/A (GPTCache eviction path is CPU-only),spec_oversized
FIFO,high_variance_cost,5000000,0.9,0.8992388195205272,262.12700374210243,0.000300002284348011,0.00100000761449337,0.0012999953469261527,852703.9246447396,56,10000,0,2,44,0.0,0.0,97.91015625,97.91015625,N/A (GPTCache eviction path is CPU-only),spec_oversized
Random,high_variance_cost,5000000,0.9,0.8992388195205272,262.12700374210243,0.000300002284348011,0.00100000761449337,0.0014999968698248267,750187.5467973574,56,10000,0,2,44,0.0,0.0,97.91015625,97.91015625,N/A (GPTCache eviction path is CPU-only),spec_oversized
"GDSF(a=1.0,b=1.0)",high_variance_cost,5000000,0.9,0.8992388195205272,262.12700374210243,0.0034999975468963385,0.006700007361359894,0.016904997755773477,188593.844268438,56,10000,0,2,44,0.0,0.0,97.91015625,97.91015625,N/A (GPTCache eviction path is CPU-only),spec_oversized
LRU,high_variance_cost,5000000,0.9,0.8999751247607716,285.85141967403086,0.000500003807246685,0.0010999938240274787,0.0014999968698248267,674836.6895640407,56,10000,0,3,45,0.0,0.0,97.91015625,97.91015625,N/A (GPTCache eviction path is CPU-only),spec_oversized
LFU,high_variance_cost,5000000,0.9,0.8999751247607716,285.85141967403086,0.00039998849388211966,0.000700005330145359,0.001099993969546631,932722.7120422348,56,10000,0,3,45,0.0,0.0,97.91015625,97.91015625,N/A (GPTCache eviction path is CPU-only),spec_oversized
FIFO,high_variance_cost,5000000,0.9,0.8999751247607716,285.85141967403086,0.000300002284348011,0.0010999938240274787,0.0012999953469261527,786509.784192696,56,10000,0,3,45,0.0,0.0,97.91015625,97.91015625,N/A (GPTCache eviction path is CPU-only),spec_oversized
Random,high_variance_cost,5000000,0.9,0.8999751247607716,285.85141967403086,0.00039998849388211966,0.00100000761449337,0.0015999976312741637,676626.6100893155,56,10000,0,3,45,0.0,0.0,97.91015625,97.91015625,N/A (GPTCache eviction path is CPU-only),spec_oversized
"GDSF(a=1.0,b=1.0)",high_variance_cost,5000000,0.9,0.8999751247607716,285.85141967403086,0.003100009053014219,0.006100002792663872,0.012001003924524434,224341.50157514724,56,10000,0,3,45,0.0,0.0,97.91015625,97.91015625,N/A (GPTCache eviction path is CPU-only),spec_oversized
LRU,high_variance_cost,5000000,0.9,0.8998662109893271,276.14096721878985,0.00039998849388211966,0.0009999930625781417,0.0012999953469261527,886045.6660969736,56,10000,0,4,46,0.0,0.0,97.91015625,97.91015625,N/A (GPTCache eviction path is CPU-only),spec_oversized
LFU,high_variance_cost,5000000,0.9,0.8998662109893271,276.14096721878985,0.0004999892553314567,0.001200009137392044,0.0016999983927235007,705865.744276635,56,10000,0,4,46,0.0,0.0,97.91015625,97.91015625,N/A (GPTCache eviction path is CPU-only),spec_oversized
FIFO,high_variance_cost,5000000,0.9,0.8998662109893271,276.14096721878985,0.000300002284348011,0.00100000761449337,0.0012999953469261527,791878.4942711256,56,10000,0,4,46,0.0,0.0,97.91015625,97.91015625,N/A (GPTCache eviction path is CPU-only),spec_oversized
Random,high_variance_cost,5000000,0.9,0.8998662109893271,276.14096721878985,0.00029998773243278265,0.0007999915396794677,0.0009999930625781417,1068067.9715737265,56,10000,0,4,46,0.0,0.0,97.91015625,97.91015625,N/A (GPTCache eviction path is CPU-only),spec_oversized
"GDSF(a=1.0,b=1.0)",high_variance_cost,5000000,0.9,0.8998662109893271,276.14096721878985,0.0029999937396496534,0.005099995905766264,0.0103020056849346,237740.32576029445,56,10000,0,4,46,0.0,0.0,97.91015625,97.91015625,N/A (GPTCache eviction path is CPU-only),spec_oversized
LRU,high_variance_cost,5000000,0.9,0.899421992476946,290.31773262027434,0.00039998849388211966,0.0009999930625781417,0.0012999953469261527,947669.6794899233,56,10000,0,5,47,0.0,0.0,97.91015625,97.91015625,N/A (GPTCache eviction path is CPU-only),spec_oversized
LFU,high_variance_cost,5000000,0.9,0.899421992476946,290.31773262027434,0.00039998849388211966,0.0006999907782301307,0.000800006091594696,1092764.803464531,56,10000,0,5,47,0.0,0.0,97.91015625,97.91015625,N/A (GPTCache eviction path is CPU-only),spec_oversized
FIFO,high_variance_cost,5000000,0.9,0.899421992476946,290.31773262027434,0.000300002284348011,0.0008999923011288047,0.0011999945854768157,959610.0146484774,56,10000,0,5,47,0.0,0.0,97.91015625,97.91015625,N/A (GPTCache eviction path is CPU-only),spec_oversized
Random,high_variance_cost,5000000,0.9,0.899421992476946,290.31773262027434,0.000200001522898674,0.000900006853044033,0.001100008375942707,1056836.6760884405,56,10000,0,5,47,0.0,0.0,97.91015625,97.91015625,N/A (GPTCache eviction path is CPU-only),spec_oversized
"GDSF(a=1.0,b=1.0)",high_variance_cost,5000000,0.9,0.899421992476946,290.31773262027434,0.0030999945010989904,0.005399997462518513,0.008700008038431406,231265.74051727777,56,10000,0,5,47,0.0,0.0,97.91015625,97.91015625,N/A (GPTCache eviction path is CPU-only),spec_oversized
LRU,high_variance_cost,5000000,0.9,0.9002472859333495,261.5836827731951,0.000400003045797348,0.00100000761449337,0.001300009898841381,818585.157123662,56,10000,0,6,48,0.0,0.0,97.91015625,97.91015625,N/A (GPTCache eviction path is CPU-only),spec_oversized
LFU,high_variance_cost,5000000,0.9,0.9002472859333495,261.5836827731951,0.0004999892553314567,0.0010999938240274787,0.0016999983927235007,718679.9287786533,56,10000,0,6,48,0.0,0.0,97.91015625,97.91015625,N/A (GPTCache eviction path is CPU-only),spec_oversized
FIFO,high_variance_cost,5000000,0.9,0.9002472859333495,261.5836827731951,0.000200001522898674,0.000900006853044033,0.0011999945854768157,1140536.9650413531,56,10000,0,6,48,0.0,0.0,97.91015625,97.91015625,N/A (GPTCache eviction path is CPU-only),spec_oversized
Random,high_variance_cost,5000000,0.9,0.9002472859333495,261.5836827731951,0.000200001522898674,0.000500003807246685,0.000700005330145359,1358105.1719396473,56,10000,0,6,48,0.0,0.0,97.91015625,97.91015625,N/A (GPTCache eviction path is CPU-only),spec_oversized
"GDSF(a=1.0,b=1.0)",high_variance_cost,5000000,0.9,0.9002472859333495,261.5836827731951,0.0022999884095042944,0.0044000043999403715,0.006200003554113209,299485.48392568284,56,10000,0,6,48,0.0,0.0,97.91015625,97.91015625,N/A (GPTCache eviction path is CPU-only),spec_oversized
LRU,high_variance_cost,5000000,0.9001,0.9009300226096285,273.12012328656834,0.000300002284348011,0.0007999915396794677,0.000900006853044033,976152.5915167921,56,10000,0,7,49,0.0,0.0,97.91015625,97.91015625,N/A (GPTCache eviction path is CPU-only),spec_oversized
LFU,high_variance_cost,5000000,0.9001,0.9009300226096285,273.12012328656834,0.000400003045797348,0.000900006853044033,0.0012999953469261527,846317.2496141068,56,10000,0,7,49,0.0,0.0,97.91015625,97.91015625,N/A (GPTCache eviction path is CPU-only),spec_oversized
FIFO,high_variance_cost,5000000,0.9001,0.9009300226096285,273.12012328656834,0.000200001522898674,0.0007999915396794677,0.000900006853044033,1074102.3195910128,56,10000,0,7,49,0.0,0.0,97.91015625,97.91015625,N/A (GPTCache eviction path is CPU-only),spec_oversized
Random,high_variance_cost,5000000,0.9001,0.9009300226096285,273.12012328656834,0.000200001522898674,0.000700005330145359,0.0009999930625781417,1183179.9132730095,56,10000,0,7,49,0.0,0.0,97.91015625,97.91015625,N/A (GPTCache eviction path is CPU-only),spec_oversized
"GDSF(a=1.0,b=1.0)",high_variance_cost,5000000,0.9001,0.9009300226096285,273.12012328656834,0.0018999999156221747,0.003600012860260904,0.0048999938007909805,354076.3033916674,56,10000,0,7,49,0.0,0.0,97.91015625,97.91015625,N/A (GPTCache eviction path is CPU-only),spec_oversized
LRU,high_variance_cost,5000000,0.9,0.8988040754294645,262.36708748709145,0.000400003045797348,0.0010999938240274787,0.0013999961083754897,731791.2057580914,56,10000,0,8,50,0.0,0.0,97.91015625,97.91015625,N/A (GPTCache eviction path is CPU-only),spec_oversized
LFU,high_variance_cost,5000000,0.9,0.8988040754294645,262.36708748709145,0.000300002284348011,0.000700005330145359,0.00100000761449337,1248782.4366847854,56,10000,0,8,50,0.0,0.0,97.91015625,97.91015625,N/A (GPTCache eviction path is CPU-only),spec_oversized
FIFO,high_variance_cost,5000000,0.9,0.8988040754294645,262.36708748709145,0.000200001522898674,0.000900006853044033,0.0011999945854768157,1031342.4975705673,56,10000,0,8,50,0.0,0.0,97.91015625,97.91015625,N/A (GPTCache eviction path is CPU-only),spec_oversized
Random,high_variance_cost,5000000,0.9,0.8988040754294645,262.36708748709145,0.000200001522898674,0.0005999900167807937,0.0008999923011288047,1142478.4926952343,56,10000,0,8,50,0.0,0.0,97.91015625,97.91015625,N/A (GPTCache eviction path is CPU-only),spec_oversized
"GDSF(a=1.0,b=1.0)",high_variance_cost,5000000,0.9,0.8988040754294645,262.36708748709145,0.0026000052457675338,0.0049000082071870565,0.007299997378140688,267047.65461190464,56,10000,0,8,50,0.0,0.0,97.91015625,97.91015625,N/A (GPTCache eviction path is CPU-only),spec_oversized
LRU,high_variance_cost,5000000,0.9,0.9009263802551851,275.53256960139873,0.000400003045797348,0.000600004568696022,0.0009999930625781417,941495.4716696006,56,10000,0,9,51,0.0,0.0,97.91015625,97.91015625,N/A (GPTCache eviction path is CPU-only),spec_oversized
LFU,high_variance_cost,5000000,0.9,0.9009263802551851,275.53256960139873,0.000400003045797348,0.00100000761449337,0.001300009898841381,849336.2438745807,56,10000,0,9,51,0.0,0.0,97.91015625,97.91015625,N/A (GPTCache eviction path is CPU-only),spec_oversized
FIFO,high_variance_cost,5000000,0.9,0.9009263802551851,275.53256960139873,0.000200001522898674,0.000600004568696022,0.000900006853044033,1220315.8178654404,56,10000,0,9,51,0.0,0.0,97.91015625,97.91015625,N/A (GPTCache eviction path is CPU-only),spec_oversized
Random,high_variance_cost,5000000,0.9,0.9009263802551851,275.53256960139873,0.000200001522898674,0.0008999923011288047,0.0010999938240274787,1055999.661831666,56,10000,0,9,51,0.0,0.0,97.91015625,97.91015625,N/A (GPTCache eviction path is CPU-only),spec_oversized
"GDSF(a=1.0,b=1.0)",high_variance_cost,5000000,0.9,0.9009263802551851,275.53256960139873,0.0021000014385208488,0.0034999975468963385,0.0049999945622403175,348387.14161912573,56,10000,0,9,51,0.0,0.0,97.91015625,97.91015625,N/A (GPTCache eviction path is CPU-only),spec_oversized
LRU,high_variance_cost,5000000,0.9,0.8994310541826837,257.13684839603116,0.000300002284348011,0.0006999907782301307,0.0009999930625781417,1244926.92466063,56,10000,0,10,52,0.0,0.0,97.91015625,97.91015625,N/A (GPTCache eviction path is CPU-only),spec_oversized
LFU,high_variance_cost,5000000,0.9,0.8994310541826837,257.13684839603116,0.000400003045797348,0.0010999938240274787,0.0014999968698248267,817140.3350980809,56,10000,0,10,52,0.0,0.0,97.91015625,97.91015625,N/A (GPTCache eviction path is CPU-only),spec_oversized
FIFO,high_variance_cost,5000000,0.9,0.8994310541826837,257.13684839603116,0.00029998773243278265,0.000600004568696022,0.000900006853044033,1103204.8097488831,56,10000,0,10,52,0.0,0.0,97.91015625,97.91015625,N/A (GPTCache eviction path is CPU-only),spec_oversized
Random,high_variance_cost,5000000,0.9,0.8994310541826837,257.13684839603116,0.000300002284348011,0.000900006853044033,0.001201008999487407,747870.4383392127,56,10000,0,10,52,0.0,0.0,97.91015625,97.91015625,N/A (GPTCache eviction path is CPU-only),spec_oversized
"GDSF(a=1.0,b=1.0)",high_variance_cost,5000000,0.9,0.8994310541826837,257.13684839603116,0.0021000014385208488,0.0046000059228390455,0.008299990731757134,313711.7113749714,56,10000,0,10,52,0.0,0.0,97.91015625,97.91015625,N/A (GPTCache eviction path is CPU-only),spec_oversized
LRU,high_variance_cost,5000000,0.9,0.901582534228333,285.57671162063843,0.000300002284348011,0.000900006853044033,0.0011999945854768157,993492.6234410936,56,10000,0,11,53,0.0,0.0,97.91015625,97.91015625,N/A (GPTCache eviction path is CPU-only),spec_oversized
LFU,high_variance_cost,5000000,0.9,0.901582534228333,285.57671162063843,0.000400003045797348,0.000700005330145359,0.000900006853044033,983409.8755221012,56,10000,0,11,53,0.0,0.0,97.91015625,97.91015625,N/A (GPTCache eviction path is CPU-only),spec_oversized
FIFO,high_variance_cost,5000000,0.9,0.901582534228333,285.57671162063843,0.000200001522898674,0.0006999907782301307,0.0008999923011288047,1148817.86679224,56,10000,0,11,53,0.0,0.0,97.91015625,97.91015625,N/A (GPTCache eviction path is CPU-only),spec_oversized
Random,high_variance_cost,5000000,0.9,0.901582534228333,285.57671162063843,0.000200001522898674,0.000400003045797348,0.000500003807246685,1857700.168548376,56,10000,0,11,53,0.0,0.0,97.91015625,97.91015625,N/A (GPTCache eviction path is CPU-only),spec_oversized
"GDSF(a=1.0,b=1.0)",high_variance_cost,5000000,0.9,0.901582534228333,285.57671162063843,0.0026000052457675338,0.005099995905766264,0.007800001185387373,255923.3458278083,56,10000,0,11,53,0.0,0.0,97.91015625,97.91015625,N/A (GPTCache eviction path is CPU-only),spec_oversized
LRU,high_variance_cost,5000000,0.9,0.8998944945386841,267.4139349068939,0.000300002284348011,0.0006999907782301307,0.0008999923011288047,1171330.5158051837,56,10000,0,12,54,0.0,0.0,97.91015625,97.91015625,N/A (GPTCache eviction path is CPU-only),spec_oversized
LFU,high_variance_cost,5000000,0.9,0.8998944945386841,267.4139349068939,0.000400003045797348,0.0009999930625781417,0.0012999953469261527,902690.0165821031,56,10000,0,12,54,0.0,0.0,97.91015625,97.91015625,N/A (GPTCache eviction path is CPU-only),spec_oversized
FIFO,high_variance_cost,5000000,0.9,0.8998944945386841,267.4139349068939,0.000200001522898674,0.000500003807246685,0.000700005330145359,1354187.8257366759,56,10000,0,12,54,0.0,0.0,97.91015625,97.91015625,N/A (GPTCache eviction path is CPU-only),spec_oversized
Random,high_variance_cost,5000000,0.9,0.8998944945386841,267.4139349068939,0.000200001522898674,0.000600004568696022,0.000800006091594696,1200019.1993357851,56,10000,0,12,54,0.0,0.0,97.91015625,97.91015625,N/A (GPTCache eviction path is CPU-only),spec_oversized
"GDSF(a=1.0,b=1.0)",high_variance_cost,5000000,0.9,0.8998944945386841,267.4139349068939,0.0034999975468963385,0.006300004315562546,0.011402013915358156,193394.42019342718,56,10000,0,12,54,0.0,0.0,97.91015625,97.91015625,N/A (GPTCache eviction path is CPU-only),spec_oversized
LRU,high_variance_cost,5000000,0.9,0.901220356560582,288.3853553394489,0.000400003045797348,0.0009999930625781417,0.001200009137392044,848219.5871195784,56,10000,0,13,55,0.0,0.0,97.91015625,97.91015625,N/A (GPTCache eviction path is CPU-only),spec_oversized
LFU,high_variance_cost,5000000,0.9,0.901220356560582,288.3853553394489,0.000400003045797348,0.0009999930625781417,0.001100008375942707,850455.8445984062,56,10000,0,13,55,0.0,0.0,97.91015625,97.91015625,N/A (GPTCache eviction path is CPU-only),spec_oversized
FIFO,high_variance_cost,5000000,0.9,0.901220356560582,288.3853553394489,0.000300002284348011,0.000800006091594696,0.00100000761449337,974601.8751304162,56,10000,0,13,55,0.0,0.0,97.91015625,97.91015625,N/A (GPTCache eviction path is CPU-only),spec_oversized
Random,high_variance_cost,5000000,0.9,0.901220356560582,288.3853553394489,0.000300002284348011,0.000800006091594696,0.0009999930625781417,986670.0866512702,56,10000,0,13,55,0.0,0.0,97.91015625,97.91015625,N/A (GPTCache eviction path is CPU-only),spec_oversized
"GDSF(a=1.0,b=1.0)",high_variance_cost,5000000,0.9,0.901220356560582,288.3853553394489,0.0028999929782003164,0.005599998985417187,0.008900995017029366,239137.76485180217,56,10000,0,13,55,0.0,0.0,97.91015625,97.91015625,N/A (GPTCache eviction path is CPU-only),spec_oversized
LRU,high_variance_cost,5000000,0.9,0.899571276684593,283.54358715724123,0.000400003045797348,0.0008999923011288047,0.001100008375942707,906996.5713196375,56,10000,0,14,56,0.0,0.0,97.91015625,97.91015625,N/A (GPTCache eviction path is CPU-only),spec_oversized
LFU,high_variance_cost,5000000,0.9,0.899571276684593,283.54358715724123,0.000400003045797348,0.000600004568696022,0.0008999923011288047,920962.9592336958,56,10000,0,14,56,0.0,0.0,97.91015625,97.91015625,N/A (GPTCache eviction path is CPU-only),spec_oversized
FIFO,high_variance_cost,5000000,0.9,0.899571276684593,283.54358715724123,0.000200001522898674,0.0004999892553314567,0.000600004568696022,1863134.1667417516,56,10000,0,14,56,0.0,0.0,97.91015625,97.91015625,N/A (GPTCache eviction path is CPU-only),spec_oversized
Random,high_variance_cost,5000000,0.9,0.899571276684593,283.54358715724123,0.000200001522898674,0.000500003807246685,0.000800006091594696,1432110.7887008016,56,10000,0,14,56,0.0,0.0,97.91015625,97.91015625,N/A (GPTCache eviction path is CPU-only),spec_oversized
"GDSF(a=1.0,b=1.0)",high_variance_cost,5000000,0.9,0.899571276684593,283.54358715724123,0.0025999906938523054,0.004699992132373154,0.006999995093792677,272676.4557598346,56,10000,0,14,56,0.0,0.0,97.91015625,97.91015625,N/A (GPTCache eviction path is CPU-only),spec_oversized
LRU,high_variance_cost,5000000,0.9,0.8980804117835618,284.33719439884794,0.000300002284348011,0.000700005330145359,0.0008999923011288047,1147341.6101337415,56,10000,0,15,57,0.0,0.0,97.91015625,97.91015625,N/A (GPTCache eviction path is CPU-only),spec_oversized
LFU,high_variance_cost,5000000,0.9,0.8980804117835618,284.33719439884794,0.000300002284348011,0.000800006091594696,0.001100008375942707,1071834.33737098,56,10000,0,15,57,0.0,0.0,97.91015625,97.91015625,N/A (GPTCache eviction path is CPU-only),spec_oversized
FIFO,high_variance_cost,5000000,0.9,0.8980804117835618,284.33719439884794,0.000200001522898674,0.0006999907782301307,0.000800006091594696,1296461.955098381,56,10000,0,15,57,0.0,0.0,97.91015625,97.91015625,N/A (GPTCache eviction path is CPU-only),spec_oversized
